alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
papoulis-greek-grill-san-antonio-4,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 29.495178009315, 'longitude': -98.4803570722831}",(210) 804-1118,3296.2526477478264,Z1H03Eb8irTVfSZkD9su6w,https://s3-media4.fl.yelpcdn.com/bphoto/i0uZ2g1PyZfhrkG89pUeMw/o.jpg,False,"{'address1': '255 E Basse Rd', 'address2': 'Ste 384', 'address3': '', 'city': 'San Antonio', 'zip_code': '78209', 'country': 'US', 'state': 'TX', 'display_address': ['255 E Basse Rd', 'Ste 384', 'San Antonio, TX 78209']}",Papouli's Greek Grill,+12108041118,$$,3.5,150,['delivery'],https://www.yelp.com/biz/papoulis-greek-grill-san-antonio-4?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
mings-thing-olmos-park,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 29.478914, 'longitude': -98.492709}",(210) 570-6318,2718.3694685795344,Duxwang1R58U_riBNQk-yA,https://s3-media2.fl.yelpcdn.com/bphoto/iyaDXR5xdvRaRelp90KgWw/o.jpg,False,"{'address1': '5249 McCullough Ave', 'address2': '', 'address3': '', 'city': 'Olmos Park', 'zip_code': '78212', 'country': 'US', 'state': 'TX', 'display_address': ['5249 McCullough Ave', 'Olmos Park, TX 78212']}",Ming's Thing,+12105706318,$,4.5,76,"['pickup', 'delivery']",https://www.yelp.com/biz/mings-thing-olmos-park?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
alida-san-antonio,"[{'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 29.4184538589201, 'longitude': -98.5059460347387}",(210) 977-0010,8488.670989691407,aHL6G__0V6q0RfMkF3EToA,https://s3-media4.fl.yelpcdn.com/bphoto/Fkm-7KBa13Rs5YqJwAUcjg/o.jpg,False,"{'address1': '527 El Paso St', 'address2': '', 'address3': None, 'city': 'San Antonio', 'zip_code': '78207', 'country': 'US', 'state': 'TX', 'display_address': ['527 El Paso St', 'San Antonio, TX 78207']}",Alida,+12109770010,,5.0,24,"['pickup', 'delivery']",https://www.yelp.com/biz/alida-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
chapala-taco-house-san-antonio,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 29.4911979662652, 'longitude': -98.4399203906269}",(210) 829-4111,7217.989859902714,ZJclAcRgpkXFd893YB_AnQ,https://s3-media1.fl.yelpcdn.com/bphoto/cyc0ifDG7WVbMJnvKqtyeg/o.jpg,False,"{'address1': '1363 Austin Hwy', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78209', 'country': 'US', 'state': 'TX', 'display_address': ['1363 Austin Hwy', 'San Antonio, TX 78209']}",Chapala Taco House,+12108294111,$,4.0,56,['delivery'],https://www.yelp.com/biz/chapala-taco-house-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
panera-bread-san-antonio,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 29.488703, 'longitude': -98.49892}",(210) 822-7000,1628.7262830689629,frKZSQCXBI7YigdnsJVqIQ,https://s3-media1.fl.yelpcdn.com/bphoto/M-ZojNpQTXD0GrM0NhOc3Q/o.jpg,False,"{'address1': '999 E Basse Rd', 'address2': 'Ste 192', 'address3': '', 'city': 'San Antonio', 'zip_code': '78209', 'country': 'US', 'state': 'TX', 'display_address': ['999 E Basse Rd', 'Ste 192', 'San Antonio, TX 78209']}",Panera Bread,+12108227000,$,3.0,113,['delivery'],https://www.yelp.com/biz/panera-bread-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
china-bistro-san-antonio-4,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 29.5433445, 'longitude': -98.6135023}",(210) 558-8181,11023.54404318881,Y0bxvvWT_s0Qcn7W32Y7jg,https://s3-media2.fl.yelpcdn.com/bphoto/5M_ZxdasWcfLswSSb9NWJA/o.jpg,False,"{'address1': '6387 Babcock Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78240', 'country': 'US', 'state': 'TX', 'display_address': ['6387 Babcock Rd', 'San Antonio, TX 78240']}",China Bistro,+12105588181,$,4.0,55,['delivery'],https://www.yelp.com/biz/china-bistro-san-antonio-4?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
olive-garden-italian-restaurant-san-antonio-8,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 29.5924292529314, 'longitude': -98.6003063991666}",(210) 561-2795,13703.282339810794,MCLTGL9ik95LvO0U9mB8Eg,https://s3-media3.fl.yelpcdn.com/bphoto/PmWBOn7XRJhWJl6aG_ObGQ/o.jpg,False,"{'address1': '15814 W Interstate 10', 'address2': None, 'address3': None, 'city': 'San Antonio', 'zip_code': '78257', 'country': 'US', 'state': 'TX', 'display_address': ['15814 W Interstate 10', 'San Antonio, TX 78257']}",Olive Garden Italian Restaurant,+12105612795,$$,3.0,134,[],https://www.yelp.com/biz/olive-garden-italian-restaurant-san-antonio-8?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
guadalajara-grill-san-antonio,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 29.42162, 'longitude': -98.48815}",(210) 222-1992,8484.805940929997,R4WAWm9yc-zSd_QRtu2knA,https://s3-media2.fl.yelpcdn.com/bphoto/rmUlnt8S3XwFtdqnoLkAXw/o.jpg,False,"{'address1': '301 S Alamo St', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78205', 'country': 'US', 'state': 'TX', 'display_address': ['301 S Alamo St', 'San Antonio, TX 78205']}",Guadalajara Grill,+12102221992,$$,3.0,222,['delivery'],https://www.yelp.com/biz/guadalajara-grill-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
olive-garden-italian-restaurant-san-antonio-7,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 29.5657161163748, 'longitude': -98.480378622553}",(210) 494-3411,8582.207487998145,d8zNlI9UGnUGMVeJEqwZNw,https://s3-media2.fl.yelpcdn.com/bphoto/0HoNBGZbfSCICD50dcE1qg/o.jpg,False,"{'address1': '13730 San Pedro Ave', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78232', 'country': 'US', 'state': 'TX', 'display_address': ['13730 San Pedro Ave', 'San Antonio, TX 78232']}",Olive Garden Italian Restaurant,+12104943411,$$,3.0,120,[],https://www.yelp.com/biz/olive-garden-italian-restaurant-san-antonio-7?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
olive-garden-italian-restaurant-san-antonio-6,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 29.4712, 'longitude': -98.61512}",(210) 520-7935,10099.601816499195,dAQEd_yegFciiGSj4lBHoQ,https://s3-media3.fl.yelpcdn.com/bphoto/b_IAhi5QHe8GPQ_OfESQfg/o.jpg,False,"{'address1': '6155 NW Loop 410', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78238', 'country': 'US', 'state': 'TX', 'display_address': ['6155 NW Loop 410', 'San Antonio, TX 78238']}",Olive Garden Italian Restaurant,+12105207935,$$,3.0,118,[],https://www.yelp.com/biz/olive-garden-italian-restaurant-san-antonio-6?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
souper-salad-san-antonio-5,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'buffets', 'title': 'Buffets'}]","{'latitude': 29.5210649, 'longitude': -98.5040928}",(210) 349-7687,3167.434779251725,zFAAjkFpIFhsUhYt5Hf43w,https://s3-media2.fl.yelpcdn.com/bphoto/DRDDtVyFL9nykRgl_AwMVA/o.jpg,False,"{'address1': '717 NW Loop 410', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78216', 'country': 'US', 'state': 'TX', 'display_address': ['717 NW Loop 410', 'San Antonio, TX 78216']}",Souper Salad,+12103497687,$,3.0,85,[],https://www.yelp.com/biz/souper-salad-san-antonio-5?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
full-house-chinese-restaurant-san-antonio,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 29.5779996967592, 'longitude': -98.4434777413531}",(210) 495-6568,11550.638060559633,n5VCHc5VPQuKRqXsYXZAJA,https://s3-media2.fl.yelpcdn.com/bphoto/WlJIJqUpzj9u-tMl4sn2Ug/o.jpg,False,"{'address1': '2860 Thousand Oaks Dr', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78232', 'country': 'US', 'state': 'TX', 'display_address': ['2860 Thousand Oaks Dr', 'San Antonio, TX 78232']}",Full House Chinese Restaurant,+12104956568,$,3.0,93,"['pickup', 'delivery']",https://www.yelp.com/biz/full-house-chinese-restaurant-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
panera-bread-san-antonio-2,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 29.5474861527621, 'longitude': -98.5818395943343}",(210) 699-7300,8795.979403113364,F1SsiE212gUu5ZsZCNY5BQ,https://s3-media2.fl.yelpcdn.com/bphoto/AoiK_G97vzRgKfeQ8wbMIA/o.jpg,False,"{'address1': '11075 I-10 W', 'address2': 'Ste 304', 'address3': '', 'city': 'San Antonio', 'zip_code': '78230', 'country': 'US', 'state': 'TX', 'display_address': ['11075 I-10 W', 'Ste 304', 'San Antonio, TX 78230']}",Panera Bread,+12106997300,$,2.5,122,['delivery'],https://www.yelp.com/biz/panera-bread-san-antonio-2?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
panera-bread-san-antonio-7,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 29.55990737408, 'longitude': -98.4849536418915}",(210) 404-2300,7817.614071693848,oTYH_95ZbcMRsy-V1Q64-g,https://s3-media1.fl.yelpcdn.com/bphoto/bsDXXAQY-cNGugDsRvd7tw/o.jpg,False,"{'address1': '13025 San Pedro Ave', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78216', 'country': 'US', 'state': 'TX', 'display_address': ['13025 San Pedro Ave', 'San Antonio, TX 78216']}",Panera Bread,+12104042300,$,2.5,90,['delivery'],https://www.yelp.com/biz/panera-bread-san-antonio-7?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
sun-sun-chinese-san-antonio,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 29.5017006, 'longitude': -98.5595636}",(210) 340-7770,4502.973082807862,gotDxEt6Pm8_EDzo8RB6jA,https://s3-media1.fl.yelpcdn.com/bphoto/t8Ab1H6MbVo6NMDAFrGXxg/o.jpg,False,"{'address1': '5137 Fredericksburg Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78229', 'country': 'US', 'state': 'TX', 'display_address': ['5137 Fredericksburg Rd', 'San Antonio, TX 78229']}",Sun Sun Chinese,+12103407770,$$,2.5,49,"['pickup', 'delivery']",https://www.yelp.com/biz/sun-sun-chinese-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
maya-cafe-san-antonio,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 29.4656571822424, 'longitude': -98.6039844129211}",(210) 451-8774,9242.912133575632,32q8TCUJOM-voLUHBaC_OQ,https://s3-media3.fl.yelpcdn.com/bphoto/Ba--yrPqrOLmeZHlYhxZ1w/o.jpg,False,"{'address1': '6050 Ingram Rd', 'address2': '', 'address3': None, 'city': 'San Antonio', 'zip_code': '78238', 'country': 'US', 'state': 'TX', 'display_address': ['6050 Ingram Rd', 'San Antonio, TX 78238']}",Maya Cafe,+12104518774,,4.5,2,[],https://www.yelp.com/biz/maya-cafe-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
french-corner-san-antonio-3,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 29.51285, 'longitude': -98.5728}",(210) 615-8889,6008.565334276484,sheCo6AmMlZuG5XX0JbQGQ,,False,"{'address1': '7922 Ewing Halsell Dr', 'address2': None, 'address3': None, 'city': 'San Antonio', 'zip_code': '78229', 'country': 'US', 'state': 'TX', 'display_address': ['7922 Ewing Halsell Dr', 'San Antonio, TX 78229']}",French Corner,+12106158889,,4.0,1,[],https://www.yelp.com/biz/french-corner-san-antonio-3?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
the-smoke-shack-san-antonio-2,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 29.4610292610233, 'longitude': -98.4664262831212}",(210) 957-1430,5947.2654834028235,EjHu7cCILgbhyslPNQt3eA,https://s3-media4.fl.yelpcdn.com/bphoto/xWbD6d_ujfd2bsAxHu1U9A/o.jpg,False,"{'address1': '3714 Broadway', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78209', 'country': 'US', 'state': 'TX', 'display_address': ['3714 Broadway', 'San Antonio, TX 78209']}",The Smoke Shack,+12109571430,$$,4.0,1021,['delivery'],https://www.yelp.com/biz/the-smoke-shack-san-antonio-2?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
the-pigpen-san-antonio,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'latitude': 29.46095, 'longitude': -98.46595}",(210) 267-9136,5983.776278821328,I2-CXOFGdJPbtsyuROn97g,https://s3-media1.fl.yelpcdn.com/bphoto/oCu4y1TBJ3i4O4DTnV-jAA/o.jpg,False,"{'address1': '106 Pershing Ave', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78209', 'country': 'US', 'state': 'TX', 'display_address': ['106 Pershing Ave', 'San Antonio, TX 78209']}",The Pigpen,+12102679136,$$,4.0,250,['delivery'],https://www.yelp.com/biz/the-pigpen-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
mr-a-oks-kitchen-san-antonio-2,"[{'alias': 'southern', 'title': 'Southern'}]","{'latitude': 29.484612, 'longitude': -98.407039}",(210) 642-4181,10449.067645782054,MQXWcFXTle2W8uIC1EQbmw,https://s3-media4.fl.yelpcdn.com/bphoto/1YNVlrv-PTfhISPSL1N03w/o.jpg,False,"{'address1': '4403 Rittiman Rd', 'address2': None, 'address3': '', 'city': 'San Antonio', 'zip_code': '78218', 'country': 'US', 'state': 'TX', 'display_address': ['4403 Rittiman Rd', 'San Antonio, TX 78218']}",Mr A Ok's Kitchen,+12106424181,$$,4.5,142,['delivery'],https://www.yelp.com/biz/mr-a-oks-kitchen-san-antonio-2?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
nelsons-bbq-san-antonio-2,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'southern', 'title': 'Southern'}]","{'latitude': 29.58782, 'longitude': -98.6336}",(210) 473-4988,15517.125590518359,AIaUnJgem8lIxerwQObl2Q,https://s3-media1.fl.yelpcdn.com/bphoto/nRErpOZ6Sq5bOfsugO61rg/o.jpg,False,"{'address1': '7327 N Loop 1604 W', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78249', 'country': 'US', 'state': 'TX', 'display_address': ['7327 N Loop 1604 W', 'San Antonio, TX 78249']}",Nelson's BBQ,+12104734988,$,5.0,68,[],https://www.yelp.com/biz/nelsons-bbq-san-antonio-2?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
ida-claire-san-antonio,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'southern', 'title': 'Southern'}]","{'latitude': 29.49758, 'longitude': -98.47905}",(210) 667-2145,3440.454328177353,jlN1FR1FAroEJV7CqywXAw,https://s3-media2.fl.yelpcdn.com/bphoto/W8yAsUFGtgF5ZjnhIsOhsw/o.jpg,False,"{'address1': '7300 Jones Maltsberger Rd', 'address2': '', 'address3': None, 'city': 'San Antonio', 'zip_code': '78209', 'country': 'US', 'state': 'TX', 'display_address': ['7300 Jones Maltsberger Rd', 'San Antonio, TX 78209']}",Ida Claire,+12106672145,$$,4.5,162,[],https://www.yelp.com/biz/ida-claire-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
jazz-tx-san-antonio,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 29.441916, 'longitude': -98.4804227066048}",(210) 332-9386,6703.01438430429,4PpnYh85HIn-De0zFykohA,https://s3-media4.fl.yelpcdn.com/bphoto/ssY5-ORWcz4aATq3jGIpNA/o.jpg,False,"{'address1': '312 Pearl Pkwy', 'address2': 'Bldg 6, Ste 6001', 'address3': None, 'city': 'San Antonio', 'zip_code': '78215', 'country': 'US', 'state': 'TX', 'display_address': ['312 Pearl Pkwy', 'Bldg 6, Ste 6001', 'San Antonio, TX 78215']}",Jazz TX,+12103329386,$$,4.5,166,[],https://www.yelp.com/biz/jazz-tx-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
clementine-san-antonio-castle-hills,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 29.5324243, 'longitude': -98.5221405}",(210) 503-5121,4353.184906199618,5Oj72C1PsKWHYM25XiQgWw,https://s3-media1.fl.yelpcdn.com/bphoto/7becQ69iQnW7I98J1Rg19A/o.jpg,False,"{'address1': '2195 NW Military Hwy', 'address2': None, 'address3': '', 'city': 'Castle Hills', 'zip_code': '78213', 'country': 'US', 'state': 'TX', 'display_address': ['2195 NW Military Hwy', 'Castle Hills, TX 78213']}",Clementine San Antonio,+12105035121,$$$,4.5,120,[],https://www.yelp.com/biz/clementine-san-antonio-castle-hills?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
faust-tavern-san-antonio,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'southern', 'title': 'Southern'}]","{'latitude': 29.4526193049637, 'longitude': -98.4852688055141}",(210) 257-0628,5438.557461912797,vf2N5GgZRUn2uj2sOSzyXg,https://s3-media2.fl.yelpcdn.com/bphoto/NRsjIOyqafU_xw7sgdtvAA/o.jpg,False,"{'address1': '517 E Woodlawn', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78212', 'country': 'US', 'state': 'TX', 'display_address': ['517 E Woodlawn', 'San Antonio, TX 78212']}",Faust Tavern,+12102570628,$,4.0,72,[],https://www.yelp.com/biz/faust-tavern-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
meadow-neighborhood-eatery-bar-san-antonio,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 29.57893, 'longitude': -98.49935}",(210) 481-4214,9518.577412840308,zQUR8qyl0ykdtJccf1ePCw,https://s3-media1.fl.yelpcdn.com/bphoto/pKo5WSKD-t-ty9kp_U_OPQ/o.jpg,False,"{'address1': '555 W Bitters Rd', 'address2': '', 'address3': None, 'city': 'San Antonio', 'zip_code': '78216', 'country': 'US', 'state': 'TX', 'display_address': ['555 W Bitters Rd', 'San Antonio, TX 78216']}",Meadow Neighborhood Eatery + Bar,+12104814214,$$,4.0,70,[],https://www.yelp.com/biz/meadow-neighborhood-eatery-bar-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
eastside-kitchenette-san-antonio,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 29.439399, 'longitude': -98.462221}",(210) 507-2568,7935.853477331607,ldtaU5P4rkQ_nKbMXL2ItQ,https://s3-media3.fl.yelpcdn.com/bphoto/q6Ay5mFiNjne8tgAdfpvqg/o.jpg,False,"{'address1': '2119 N Interstate 35', 'address2': '', 'address3': None, 'city': 'San Antonio', 'zip_code': '78208', 'country': 'US', 'state': 'TX', 'display_address': ['2119 N Interstate 35', 'San Antonio, TX 78208']}",Eastside Kitchenette,+12105072568,$$,3.5,155,['delivery'],https://www.yelp.com/biz/eastside-kitchenette-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
cracker-barrel-old-country-store-san-antonio-2,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 29.5450869789352, 'longitude': -98.5813916872515}",(210) 690-3808,8586.64639358246,e2HpfHnBzJlWVwhLGJKeYw,https://s3-media1.fl.yelpcdn.com/bphoto/qPKmXGASMjYo_mcT8N5aSQ/o.jpg,False,"{'address1': '11030 W Interstate 10', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78230', 'country': 'US', 'state': 'TX', 'display_address': ['11030 W Interstate 10', 'San Antonio, TX 78230']}",Cracker Barrel Old Country Store,+12106903808,$$,3.5,168,['delivery'],https://www.yelp.com/biz/cracker-barrel-old-country-store-san-antonio-2?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
buds-southern-rotisserie-san-antonio,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]","{'latitude': 29.4422189245614, 'longitude': -98.4807429153693}",(210) 600-3291,6658.458390752424,yJZ0X575N5fuyS-wadRjJw,https://s3-media3.fl.yelpcdn.com/bphoto/PXYcViiisoO-mfm18mx4Ng/o.jpg,False,"{'address1': '312 Pearl Pkwy', 'address2': '', 'address3': None, 'city': 'San Antonio', 'zip_code': '78215', 'country': 'US', 'state': 'TX', 'display_address': ['312 Pearl Pkwy', 'San Antonio, TX 78215']}",Buds Southern Rotisserie,+12106003291,$$,3.5,62,[],https://www.yelp.com/biz/buds-southern-rotisserie-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
