,display_phone,distance,id,is_closed,name,phone,price,rating,review_count,transactions,address,longitude,latitude,categories,seperated_address,house_numbers,split_address,establishment,trimmed_name,clean_address
3552,(210) 736-5471,3170.5609587499425,fU9Q-6ebAc9K5PQfYSr3cQ,False,Niki's Tokyo Inn,+12107365471,$$,4.0,240,['delivery'],819 hildebrand ave w,-98.507009,29.466661,['Sushi Bars'],"['819', 'hildebrand', 'ave', 'w']",819,hildebrand ave w,Niki's Tokyo Inn,nikis tokyo inn,hildebrande
3553,(210) 641-2888,11840.221462386959,fX7Jdw4uvtqCRS960eXUsA,False,Nama Ramen,+12106412888,$$,3.5,676,['delivery'],6565 babcock rd,-98.6143657865065,29.5558612397628,"['Ramen', 'Sushi Bars']","['6565', 'babcock', 'rd']",6565,babcock rd,Nama Ramen,nam ramen,babcock
3554,(210) 670-7684,6668.743435238012,XgvLoh76QrZCK2cH0gfxbw,False,Botika,+12106707684,$$,3.5,447,['delivery'],303 pearl pkwy,-98.479961,29.4425,"['Peruvian', 'Asian Fusion', 'Sushi Bars']","['303', 'pearl', 'pkwy']",303,pearl pkwy,Botika,botika,pearl pkwy
3555,(210) 236-8003,8566.991975592837,itVP3iPuPgppYawt0aZnig,False,Yummi Japanese Restaurant,+12102368003,$$,4.0,166,"['pickup', 'delivery']",300 w bitters rd,-98.4875402972102,29.567852,"['Japanese', 'Sushi Bars']","['300', 'w', 'bitters', 'rd']",300,w bitters rd,Yummi Japanese Restaurant,yummi japanese restaurant,w bitters
3556,(210) 822-1088,3439.4535182586415,0KczvSbrDfq9lHm7ZtF2rQ,False,Piranha Izakaya,+12108221088,$$,4.5,87,[],260 e basse rd,-98.479,29.49438,"['Ramen', 'Sushi Bars', 'Cocktail Bars']","['260', 'e', 'basse', 'rd']",260,e basse rd,Piranha Izakaya,piranh izakaya,e basse
3557,(210) 314-4423,11812.932081702083,orIMqgC9N0395tUU0B3NmA,False,Sapporo,+12103144423,$$,3.5,398,['delivery'],5638 hausman rd,-98.5974280536175,29.5724929869175,"['Sushi Bars', 'Asian Fusion', 'Ramen']","['5638', 'hausman', 'rd']",5638,hausman rd,Sapporo,sapporo,hausman
3558,(210) 474-0012,8602.868363454802,1dg6i3DG2vzixORQV5fwCA,False,Sushi Express Huebner,+12104740012,$$,4.5,89,['delivery'],12055 vance jackson rd,-98.572663,29.552604,"['Sushi Bars', 'Korean', 'Japanese']","['12055', 'vance', 'jackson', 'rd']",12055,vance jackson rd,Sushi Express Huebner,sushi express huebner,vance jackson
3559,(210) 826-8500,4345.531032661125,xkJGi_yk6MOQAbqxu43DwQ,False,Sushi Zushi Lincoln Heights,+12108268500,$$,3.5,255,"['pickup', 'delivery']",999 e basse rd,-98.46964,29.497472,"['Sushi Bars', 'Japanese']","['999', 'e', 'basse', 'rd']",999,e basse rd,Sushi Zushi Lincoln Heights,sushi zushi lincoln heights,e basse
3560,(210) 691-3332,6245.196935801116,CSZTpcH8xVQ1eeHPimS-OA,False,Sushi Zushi,+12106913332,$$,3.5,316,"['pickup', 'delivery']",9867 i-10,-98.560993,29.533306,"['Sushi Bars', 'Japanese']","['9867', 'i-10']",9867,i-10,Sushi Zushi,sushi zushi,i-10
3561,(210) 805-8111,5763.680899680264,FpU79pof8xQuU4UmCujDzw,False,Koi Kawa Japanese Restaurant & Sushi Bar,+12108058111,$$,3.5,234,['delivery'],4051 broadway st,-98.4665679408728,29.4635739221831,"['Japanese', 'Sushi Bars']","['4051', 'broadway', 'st']",4051,broadway st,Koi Kawa Japanese Restaurant & Sushi Bar,koi kaw japanese restaurant  sushi bar,broadway
3562,(210) 877-5355,14670.94160006607,9IvCOANZzgnbEHrPpw5vQQ,False,Kona Grill,+12108775355,$$,3.5,535,"['pickup', 'delivery']",15900 la cantera pkwy,-98.614506,29.593554,"['Sushi Bars', 'American (New)']","['15900', 'la', 'cantera', 'pkwy']",15900,la cantera pkwy,Kona Grill,kon grill,la cantera pkwy
3563,(210) 472-2900,8137.157164160428,oD4ZUh3XHx9x58c-lXtnOA,False,Sushi Zushi- Downtown,+12104722900,$$,3.5,411,"['pickup', 'delivery']",203 s st mary's st,-98.492,29.42369,"['Sushi Bars', 'Japanese', 'Asian Fusion']","['203', 's', 'st', ""mary's"", 'st']",203,s st mary's st,Sushi Zushi- Downtown,sushi zushi downtown,s mary's
3564,(210) 481-4950,8248.68230396539,QgWzBUjAweybuj4bxxJ1RA,False,Hero’s Ramen X Sushi,+12104814950,$$,4.5,61,[],13444 west ave,-98.489474378168,29.5653783379701,"['Sushi Bars', 'Ramen']","['13444', 'west', 'ave']",13444,west ave,Hero’s Ramen X Sushi,hero’s ramen x sushi,weste
3565,(210) 562-3231,9588.714093188031,Lu3y5ztXoE2lT3TvFYS0tQ,False,Sukeban Sushi,+12105623231,$$,4.0,171,['delivery'],1420 s alamo st,-98.4957322,29.4097515,"['Japanese', 'Sushi Bars', 'Asian Fusion']","['1420', 's', 'alamo', 'st']",1420,s alamo st,Sukeban Sushi,sukeb sushi,s alamo
3566,(210) 822-3253,5495.497836507768,IX1Nd51gQ04ozr9H59XC9Q,False,Mon Thai Bistro and Sushi Bar,+12108223253,$$,3.5,210,['delivery'],4901 broadway st,-98.46381,29.47195,"['Thai', 'Sushi Bars']","['4901', 'broadway', 'st']",4901,broadway st,Mon Thai Bistro and Sushi Bar,m thai bistro and sushi bar,broadway
3567,(210) 662-6699,10961.253407249958,4cWqxpag6XH6ZA3DiGSmWQ,False,Kim's Galbi Korean Cuisine,+12106626699,$$,3.5,293,"['pickup', 'delivery']",4527 goldfield,-98.40191,29.48275,"['Japanese', 'Korean', 'Sushi Bars']","['4527', 'goldfield']",4527,goldfield,Kim's Galbi Korean Cuisine,kims galbi kore cuisine,goldfield
3568,(210) 822-0300,5631.513937074821,w_dZ3beSUs_wwkkPudBrsw,False,Osaka Japanese Steak & Sushi,+12108220300,$$,3.5,250,['delivery'],4902 broadway st,-98.4625473022461,29.4714775085449,"['Japanese', 'Sushi Bars']","['4902', 'broadway', 'st']",4902,broadway st,Osaka Japanese Steak & Sushi,osak japanese steak  sushi,broadway
3569,(210) 451-0050,15420.355474143265,fSKs3sGeO7bhoGf47JIjwA,False,Koifin Poke Sushi Burrito,+12104510050,$$,5.0,46,"['pickup', 'delivery']",7211 green glen dr,-98.6308320356311,29.5891578496952,"['Sushi Bars', 'Ramen', 'Poke']","['7211', 'green', 'glen', 'dr']",7211,green glen dr,Koifin Poke Sushi Burrito,koif poke sushi burrito,green glen
3570,(210) 233-1237,6312.143146626147,XCb4_sDFQi1aH67VJWjw0g,False,Dahlia Thai Cuisine,+12102331237,$$,3.5,165,"['pickup', 'delivery']",8498 fredericksburg rd,-98.5723704017283,29.5204670851201,"['Thai', 'Sushi Bars', 'Asian Fusion']","['8498', 'fredericksburg', 'rd']",8498,fredericksburg rd,Dahlia Thai Cuisine,dahli thai cuisine,fredericksburg
3571,(210) 828-9988,6008.359389271859,F4UNv4kqig2z79d321D65Q,False,Formosa Garden,+12108289988,$$,3.5,219,"['pickup', 'delivery']",1011 n e loop 410,-98.45788,29.51718,"['Sushi Bars', 'Chinese']","['1011', 'n', 'e', 'loop', '410']",1011,n e loop 410,Formosa Garden,formos garden,n loop 410
3572,(210) 541-8999,4783.544040473909,qD47Ydn58ygmUvWBXYTJjA,False,Sumo Japanese Steakhouse,+12105418999,$$,3.0,309,['delivery'],8342 w ih-10,-98.555424,29.518443,"['Japanese', 'Sushi Bars', 'Steakhouses']","['8342', 'w', 'ih-10']",8342,w ih-10,Sumo Japanese Steakhouse,sumo japanese steakhouse,w ih-10
3573,(210) 877-9999,14403.560666186913,_8ZgUrS_y255wEwOJbdKrQ,False,Pokeworks,+12108779999,$$,4.5,62,"['pickup', 'delivery']",15900 la cantera pkwy,-98.6123203407226,29.5920222976395,"['Poke', 'Salad', 'Sushi Bars']","['15900', 'la', 'cantera', 'pkwy']",15900,la cantera pkwy,Pokeworks,pokeworks,la cantera pkwy
3574,(210) 615-1288,5638.208149961304,IdQvUfiLPw1WWjcktBQSYQ,False,Mencius Gourmet Hunan Restaurant,+12106151288,$,3.5,147,"['pickup', 'delivery']",7959 fredersicksburg rd,-98.5692316,29.5115869,"['Chinese', 'Sushi Bars']","['7959', 'fredersicksburg', 'rd']",7959,fredersicksburg rd,Mencius Gourmet Hunan Restaurant,mencius gourmet hun restaurant,fredersicksburg
3575,(210) 998-7601,3294.4299275900944,KZ11iOFNohT5JWULdUBZ3Q,False,Kona Grill,+12109987601,$$,3.5,208,[],7400 san pedro ave,-98.495302,29.518962,"['Sushi Bars', 'American (New)']","['7400', 'san', 'pedro', 'ave']",7400,san pedro ave,Kona Grill,kon grill,san pedroe
3576,(210) 803-6466,10708.271640884428,5TELyM5qDNfNuERh2mRovA,False,Poke-Yi,+12108036466,,4.5,34,"['pickup', 'delivery']",6301 nw loop 410,-98.61936,29.46771,"['Hawaiian', 'Sushi Bars', 'Coffee & Tea']","['6301', 'nw', 'loop', '410']",6301,nw loop 410,Poke-Yi,pokeyi,nw loop 410
3577,(210) 524-9333,3063.2016937734406,1YpQfBSWeHNzJ_n3E17Xkg,False,Kobe Japanese Steak House,+12105249333,$$,3.0,169,['delivery'],1007 nw lp 410,-98.50726,29.52148,"['Japanese', 'Sushi Bars', 'Steakhouses']","['1007', 'nw', 'lp', '410']",1007,nw lp 410,Kobe Japanese Steak House,kobe japanese steak house,nw lp 410
3578,(210) 492-7117,11041.645137078078,nF27CzOiH5fmiPU8bk46MA,False,Chin's Garden,+12104927117,$$,3.5,72,[],16535 huebner rd,-98.5291684857579,29.5929040867245,"['Sushi Bars', 'Chinese', 'Japanese']","['16535', 'huebner', 'rd']",16535,huebner rd,Chin's Garden,chins garden,huebner
3579,(210) 561-0011,10485.935567417318,O9e-hgg6h39z2MWNVUvOtw,False,Rock San,+12105610011,$$,3.0,117,"['pickup', 'delivery']",5238 dezavala rd,-98.5882616043091,29.5634536141557,"['Sushi Bars', 'Thai']","['5238', 'dezavala', 'rd']",5238,dezavala rd,Rock San,rock san,dezavala
3580,(210) 332-5275,9171.235307656254,sFB6BSP9b9FvqldC8AMZmQ,False,Nee’s Thai & Sushi,+12103325275,,4.5,18,"['pickup', 'delivery']",1502 e commerce st,-98.47309,29.42024,"['Sushi Bars', 'Thai']","['1502', 'e', 'commerce', 'st']",1502,e commerce st,Nee’s Thai & Sushi,nee’s thai  sushi,e commerce
3581,(210) 525-8868,3670.8753603375094,zRcbabdBrDchBC-sPIY_jg,False,Bean Sprout Asian Restaurant,+12105258868,$$,2.5,110,"['pickup', 'delivery']",25 ne lp 410,-98.4938865169062,29.5222054022255,"['Chinese', 'Sushi Bars', 'Seafood']","['25', 'ne', 'lp', '410']",25,ne lp 410,Bean Sprout Asian Restaurant,be sprout asi restaurant,ne lp 410
3582,(210) 615-7553,6135.593821163906,IGdEp113NtYc3jrmOAZ5hw,False,Fujiya Japanese Garden,+12106157553,$$,3.5,263,['delivery'],9030 wurzbach rd,-98.56666,29.52605,"['Japanese', 'Sushi Bars', 'Salad']","['9030', 'wurzbach', 'rd']",9030,wurzbach rd,Fujiya Japanese Garden,fujiy japanese garden,wurzbach
3583,,8785.909703947791,CubePHH5g06lPA8x_6HaRA,False,One Sushee,,,5.0,6,"['pickup', 'delivery']",14375 blanco rd,-98.5161125,29.573438,"['Japanese', 'Bubble Tea', 'Sushi Bars']","['14375', 'blanco', 'rd']",14375,blanco rd,One Sushee,one sushee,blanco
3584,(210) 509-9189,10708.636104670251,pvfdDIQE-GkpIYTo4RzQLg,False,Sarku Japan,+12105099189,$,3.5,16,[],6301 nw loop 410,-98.61936,29.46771,"['Japanese', 'Sushi Bars', 'Seafood']","['6301', 'nw', 'loop', '410']",6301,nw loop 410,Sarku Japan,sarku japan,nw loop 410
3585,(210) 225-5566,8067.284256240493,3bEpUbMJgRAb_S_4gMQ9Vw,False,Mei's Palace,+12102255566,,1.0,1,[],mei's palace,-98.4480021893978,29.4506006556541,['Sushi Bars'],"[""mei's"", 'palace']",mei's,palace,Mei's Palace,meis palace,palace
3586,(210) 334-0589,8216.521706145764,sxyvqkcntp5FdR30k2wUVQ,False,Syrian Kitchen,+12103340589,$$,3.5,20,"['delivery', 'pickup']",5750 evers rd,-98.5991080502193,29.4895059517643,"['Syrian', 'Hookah Bars', 'Falafel']","['5750', 'evers', 'rd']",5750,evers rd,Syrian Kitchen,syri kitchen,evers
3587,(210) 462-1388,12097.673056561409,h2AaBZ2KEDEPiJNmHyvVyg,False,Artea,+12104621388,,4.0,82,[],6362 de zavala rd,-98.6118145969732,29.5626508049732,"['Bubble Tea', 'Pan Asian', 'Taiwanese']","['6362', 'de', 'zavala', 'rd']",6362,de zavala rd,Artea,artea,de zavala
3588,(512) 291-8886,100177.27337754962,YIhAUN5NT8u8kb0MTed_2Q,False,Wok on Fire,+15122918886,$,2.5,220,"['pickup', 'delivery']",9901 brodie ln,-97.8476699,30.1852,"['Thai', 'Asian Fusion', 'Taiwanese']","['9901', 'brodie', 'ln']",9901,brodie ln,Wok on Fire,wok  fire,brodie ln
3589,(210) 251-3104,9463.49924934547,VdQn_A6tH3n5SiPqNvD1Ug,False,The Fruteria Botanero By Chef Johnny Hernandez,+12102513104,$$,4.0,320,['delivery'],1401 s flores st,-98.50183,29.41007,"['Mexican', 'Cocktail Bars', 'Tapas Bars']","['1401', 's', 'flores', 'st']",1401,s flores st,The Fruteria Botanero By Chef Johnny Hernandez, fruteri botanero  chef johnny hernandez,s flores
3590,(210) 592-1075,8796.351897764014,3UP_5aGbdUHjpBWG5d7arQ,False,Toro Kitchen + Bar,+12105921075,$$,4.5,150,"['restaurant_reservation', 'delivery']",1142 e commerce st,-98.47902,29.42155,['Tapas Bars'],"['1142', 'e', 'commerce', 'st']",1142,e commerce st,Toro Kitchen + Bar,toro kitchen + bar,e commerce
3591,(210) 592-1075,13102.120084074988,draDfGwdcZZdeNF8Shk-Vw,False,Toro Kitchen + Bar,+12105921075,$$,4.0,267,"['restaurant_reservation', 'pickup', 'delivery']",115 n loop 1604 e,-98.4896817867196,29.6102893666392,['Tapas Bars'],"['115', 'n', 'loop', '1604', 'e']",115,n loop 1604 e,Toro Kitchen + Bar,toro kitchen + bar,n loop 1604
3592,(210) 314-3111,16930.81615446092,Bqkjc5yWp8YUknkovIQM3A,False,Luna Rosa Puerto Rican Grill Y Tapas,+12103143111,$$,4.0,255,['delivery'],2603 se military dr,-98.45147,29.35238,"['Puerto Rican', 'Tapas Bars']","['2603', 'se', 'military', 'dr']",2603,se military dr,Luna Rosa Puerto Rican Grill Y Tapas,lun ros puerto ric grill y tapas,se military
3593,(210) 372-9002,19683.691644835235,o7_59m_7arsHka-MtaaN8g,False,Wine 101,+12103729002,$$,4.5,126,[],14743 old bandera rd,-98.692731,29.579669,"['Tapas Bars', 'Wine Bars']","['14743', 'old', 'bandera', 'rd']",14743,old bandera rd,Wine 101,wine 101,old bandera
3594,(210) 317-2852,10656.714664546425,itABEKFKEGqPmb21oO5_Hw,False,Copa Ultra Lounge and Grill,+12103172852,,1.0,1,[],4429 walzem rd,-98.4059731893172,29.5111439430105,"['Jazz & Blues', 'Tapas Bars']","['4429', 'walzem', 'rd']",4429,walzem rd,Copa Ultra Lounge and Grill,cop ultr lounge and grill,walzem
3595,(210) 509-9999,10856.40038714995,zA74m8K0IYQMT4FfthcUGw,False,Sichuan House,+12105099999,$$,4.5,665,"['delivery', 'pickup']",3505 wurzbach rd,-98.6234,29.47179,"['Szechuan', 'Asian Fusion', 'Tapas/Small Plates']","['3505', 'wurzbach', 'rd']",3505,wurzbach rd,Sichuan House,sichu house,wurzbach
3596,(210) 277-7047,9571.434425232646,oLdog5Vfrxo_E99A_zMypQ,False,Stella Public House,+12102777047,$$,4.0,665,"['delivery', 'pickup']",1414 s alamo st,-98.495517,29.409946,"['Pizza', 'American (New)', 'Tapas/Small Plates']","['1414', 's', 'alamo', 'st']",1414,s alamo st,Stella Public House,stell public house,s alamo
3597,(210) 804-2233,5575.4413338811,4jsEJINIPPnFZQxOGII5Bg,False,Vino Volo,+12108042233,$$,4.0,75,[],9800 airport blvd,-98.4724116325378,29.5287697765215,"['Wine Bars', 'Tapas/Small Plates']","['9800', 'airport', 'blvd']",9800,airport blvd,Vino Volo,vino volo,airport
3598,(210) 888-1500,9312.95517025155,0_nv1RRsIfuRJLW2BPXaXA,False,Frederick's Bistro,+12108881500,$$$,4.0,103,['delivery'],14439 nw military hwy,-98.54454,29.57333,"['French', 'Asian Fusion', 'Tapas/Small Plates']","['14439', 'nw', 'military', 'hwy']",14439,nw military hwy,Frederick's Bistro,fredericks bistro,nw military hwy
3599,(210) 828-9050,4606.19657208228,ZARwttmhQPj-OJpyzA4SEg,False,Frederick's Restaurant,+12108289050,$$$,4.0,49,[],7701 broadway st,-98.4672,29.49984,"['French', 'Tapas/Small Plates', 'Wine Bars']","['7701', 'broadway', 'st']",7701,broadway st,Frederick's Restaurant,fredericks restaurant,broadway
3600,(210) 541-8881,2811.342392565973,TUcnmoNI0CNGMQbpGJ4BPg,False,W XYZ Bar,+12105418881,,2.5,2,[],838 nw loop 410,-98.5059590265155,29.5186294369106,"['Cocktail Bars', 'Venues & Event Spaces', 'Tapas/Small Plates']","['838', 'nw', 'loop', '410']",838,nw loop 410,W XYZ Bar,w xyz bar,nw loop 410
3601,(210) 223-1806,9110.688376666403,CLbzZGsLKcUf4G269KEu_Q,False,Rosario's Mexican Cafe Y Cantina,+12102231806,$$,4.0,2802,['delivery'],910 s alamo st,-98.4896087646484,29.4151248931885,"['Mexican', 'Tex-Mex', 'Bars']","['910', 's', 'alamo', 'st']",910,s alamo st,Rosario's Mexican Cafe Y Cantina,rosarios mexic cafe y cantina,s alamo
3602,(210) 225-1262,7854.744257195174,3F8bKfomtKbV8igYT3lmoQ,False,Mi Tierra Cafe & Bakery,+12102251262,$$,3.5,2665,['delivery'],218 produce row,-98.49974,29.42492,"['Mexican', 'Bakeries', 'Tex-Mex']","['218', 'produce', 'row']",218,produce row,Mi Tierra Cafe & Bakery,mi tierr cafe  bakery,produce row
3603,(210) 224-2911,7441.387940555176,j2Ym1bd-tRyM-G5qXZ1yCw,False,Pete's Tako House,+12102242911,$,4.0,866,['delivery'],502 brooklyn ave,-98.4843139648438,29.4328575134277,"['Breakfast & Brunch', 'Tacos', 'Tex-Mex']","['502', 'brooklyn', 'ave']",502,brooklyn ave,Pete's Tako House,petes tako house,brooklyne
3604,(210) 733-0621,5057.327442694528,T8WC3EmJhNeliIjLXwQ8qw,False,La Fonda on Main,+12107330621,$$,4.0,662,['delivery'],2415 n main ave,-98.49429,29.4525,"['Mexican', 'Tex-Mex']","['2415', 'n', 'main', 'ave']",2415,n main ave,La Fonda on Main,l fond  main,n maine
3605,(210) 320-1840,6285.820450441356,cMGoyT5C4u-g9X-0kT4seg,False,Sanchos,+12103201840,$,4.0,388,['delivery'],628 jackson st,-98.4993057250977,29.4394378662109,"['Cocktail Bars', 'Tex-Mex', 'Mexican']","['628', 'jackson', 'st']",628,jackson st,Sanchos,sanchos,jackson
3606,(210) 535-7340,5365.362538005372,4WX830bZBhmv-qPlUO7QEQ,False,Chela's Tacos,+12105357340,$,4.5,219,"['pickup', 'delivery']",5231 broadway st,-98.46325,29.47581,"['Mexican', 'Tex-Mex', 'Breakfast & Brunch']","['5231', 'broadway', 'st']",5231,broadway st,Chela's Tacos,chelas tacos,broadway
3607,(210) 735-4525,4750.020229259419,4PQ_B6QiGuKa9rJrpeV6kQ,False,Garcia's Mexican Food,+12107354525,$,4.5,212,['delivery'],842 fredericksburg rd,-98.513298,29.451715,"['Breakfast & Brunch', 'Tacos', 'Tex-Mex']","['842', 'fredericksburg', 'rd']",842,fredericksburg rd,Garcia's Mexican Food,garcias mexic food,fredericksburg
3608,(210) 734-5661,3120.4134200659028,G-vSdp0nXdm9IX8aZkSeCg,False,The Original Donut Shop,+12107345661,$,4.0,274,['delivery'],3307 fredericksburg rd,-98.5345,29.47254,"['Donuts', 'Tex-Mex', 'Tacos']","['3307', 'fredericksburg', 'rd']",3307,fredericksburg rd,The Original Donut Shop, original donut shop,fredericksburg
3609,(210) 737-8646,5444.383954949216,kicqSn6gdgsktxNIIksuOg,False,El Milagrito Café,+12107378646,$,4.0,304,"['pickup', 'delivery']",521 e woodlawn ave,-98.48508,29.45267,"['Mexican', 'Tex-Mex', 'Breakfast & Brunch']","['521', 'e', 'woodlawn', 'ave']",521,e woodlawn ave,El Milagrito Café, milagrito café,eoodlawne
3610,(210) 877-0600,8624.138006220066,4uzrG-0rH98-r31elBt03w,False,Ajuúa!,+12108770600,$$,4.0,341,['delivery'],11703 huebner rd,-98.5736242725811,29.5524036169485,"['Mexican', 'Breakfast & Brunch', 'Tex-Mex']","['11703', 'huebner', 'rd']",11703,huebner rd,Ajuúa!,ajuúa!,huebner
3611,(210) 930-9393,5051.272309993696,JIZS6W76qrUJlRCOEbWwsg,False,Beto's Alt-Mex,+12109309393,$$,3.5,457,"['pickup', 'delivery']",8142 broadway st,-98.4659205,29.5112624,"['Latin American', 'Tex-Mex', 'Mexican']","['8142', 'broadway', 'st']",8142,broadway st,Beto's Alt-Mex,betos altmex,broadway
3612,(210) 225-6718,8272.606306521506,PnqGUExKU2rrEAPSWodHgA,False,Casa Rio,+12102256718,$$,3.0,1485,['delivery'],430 e commerce st,-98.488157,29.423638,"['Mexican', 'Tex-Mex', 'Venues & Event Spaces']","['430', 'e', 'commerce', 'st']",430,e commerce st,Casa Rio,cas rio,e commerce
3613,(210) 691-8974,7253.084401656437,BkLAfGIU_lRL56JQk-HhrQ,False,Pappasito's Cantina,+12106918974,$$,3.5,559,[],10501 i-10 w,-98.5688697,29.539253,"['Tex-Mex', 'Soup', 'Tacos']","['10501', 'i-10', 'w']",10501,i-10 w,Pappasito's Cantina,pappasitos cantina,i-10
3614,(210) 465-9233,10591.31680805497,WgKMeJ7klvZSlxXqHCrFaA,False,Viva Vegeria,+12104659233,$$,4.0,270,['delivery'],1422 nogalitos,-98.51255,29.39902,"['Vegan', 'Tex-Mex', 'Gluten-Free']","['1422', 'nogalitos']",1422,nogalitos,Viva Vegeria,viv vegeria,nogalitos
3615,(210) 732-6480,3637.154463881335,08FB6COnhd7-0ljqOagnzg,False,Blanco Cafe,+12107326480,$,4.0,175,['delivery'],1720 blanco rd,-98.50764,29.46213,"['Mexican', 'Tex-Mex', 'Breakfast & Brunch']","['1720', 'blanco', 'rd']",1720,blanco rd,Blanco Cafe,blanco cafe,blanco
3616,(210) 227-7140,7864.84620896949,S2rCNh1RP_iZcAgNS5ogZA,False,La Margarita Restaurant & Oyster Bar,+12102277140,$$,3.5,526,['delivery'],120 produce row,-98.4991239062904,29.4249705673344,"['Seafood', 'Mexican', 'Tex-Mex']","['120', 'produce', 'row']",120,produce row,La Margarita Restaurant & Oyster Bar,l margarit restaurant  oyster bar,produce row
3617,(210) 481-4100,4166.324782384845,eO0_oJY57xDJPVTvr3tOww,False,Rosario's - North,+12104814100,$$,3.5,340,['delivery'],9715 san pedro,-98.4983673,29.5291004,"['Mexican', 'Bars', 'Tex-Mex']","['9715', 'san', 'pedro']",9715,san pedro,Rosario's - North,rosarios  north,san pedro
3618,(210) 647-8339,8820.023509280847,gCY7YvhTg85yPIf38VLj0Q,False,Henry’s Puffy Tacos,+12106478339,$$,3.5,347,['delivery'],6030 bandera rd,-98.6046,29.48349,"['Mexican', 'Tex-Mex']","['6030', 'bandera', 'rd']",6030,bandera rd,Henry’s Puffy Tacos,henry’s puffy tacos,bandera
3619,(210) 987-8482,7898.616518021242,WWk2ugwbZ3Cq_ADFh8jMcg,False,Viva Villa,+12109878482,$$,3.5,248,['delivery'],905 dolorosa,-98.49945,29.42468,"['Mexican', 'Bars', 'Tex-Mex']","['905', 'dolorosa']",905,dolorosa,Viva Villa,viv villa,dolorosa
3620,(210) 431-7786,5948.59599317072,jQUL0hbrwWb7lzazosuZ1g,False,Los Cocos Fruteria Y Taqueria,+12104317786,$,4.0,147,[],1502 bandera rd,-98.5671997070312,29.4670906066895,"['Mexican', 'Juice Bars & Smoothies', 'Tex-Mex']","['1502', 'bandera', 'rd']",1502,bandera rd,Los Cocos Fruteria Y Taqueria, cocos fruteri y taqueria,bandera
